,Index,Subject,Birth year,Record,Link,FileLink,Context,Word,Dissimilation,Num,pos
91,355158,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-175682-180484.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-175682-180484.wav,"Семьями там мало #кто# жил, всё – молодёжь, молодёжь.",хто,yes,1.0,178083.0
92,355934,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-607286-609241.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-607286-609241.wav,"Нет, нет, мало #кто# .",хто,yes,1.0,608263.5
93,355966,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-633851-635845.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-633851-635845.wav," #Кто# где может, тут и спит.",хто,yes,1.0,634848.0
94,356371,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-952635-965456.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-952635-965456.wav,"Бегаем. По < вояйцам сцал ношук, #кто# росшовнит > дак, тому яйцо отдашь. А не ростовнишь, дак себе возьмёшь. Вот так играли!",хто,yes,1.0,959045.5
95,356426,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-994717-998102.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-994717-998102.wav, #Кто# как был порато богато - то дак...,хто,yes,1.0,996409.5
96,356482,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1033722-1043241.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1033722-1043241.wav,"Богу молились, дак на повоз #кто# ходил. Бывало, церква была у нас в Бестужеве, дак ходили, молились.",хто,yes,1.0,1038481.5
97,356502,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1049572-1053043.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1049572-1053043.wav,"Да #кто# ходил, а кто и дома молился!",хто,yes,1.0,1051307.5
98,356506,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1049572-1053043.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1049572-1053043.wav,"Да кто ходил, а #кто# и дома молился!",хто,yes,1.0,1051307.5
99,356830,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1340616-1344180.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1340616-1344180.wav,"И рассказывают, #кто# как, да, кто как живёт, да.",хто,yes,1.0,1342398.0
100,356835,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1340616-1344180.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1340616-1344180.wav,"И рассказывают, кто как, да, #кто# как живёт, да.",кто,no,0.0,1342398.0
101,357509,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1777951-1779252.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1777951-1779252.wav,А #кто# подожёг?,хто,yes,1.0,1778601.5
102,357577,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1809550-1810850.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1809550-1810850.wav,"А Бог знает, #кто# !",хто,yes,1.0,1810200.0
103,358183,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2205604-2210995.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2205604-2210995.wav,"Пели! Заставят, так поют... поём, поём! #Кто# куды тянет!",хто,yes,1.0,2208299.5
104,358878,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2658014-2663298.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2658014-2663298.wav,"Это уж не мы, не знаем #кто# , тут - то виноват! Всё правительство!",кто,no,0.0,2660656.0
105,359410,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2951481-2953767.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2951481-2953767.wav,"Скатал бы, да #кто# скатает!",хто,yes,1.0,2952624.0
106,487,анс1925,1925,20140622c-ans-1b,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-293221-294859.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-293221-294859.wav,Ничего #никто# не держит.,нихто,yes,1.0,294040.0
107,514,анс1925,1925,20140622c-ans-1b,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-301699-304619.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-301699-304619.wav,"Козы держали, теперь #никто# не стал держать.",нихто,yes,1.0,303159.0
108,557,анс1925,1925,20140622c-ans-1b,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-324610-325754.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-324610-325754.wav, #Никто# не косит.,нихто,yes,1.0,325182.0
109,2613,анс1925,1925,20140622c-ans-1b,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-1500909-1504441.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-1500909-1504441.wav,"А кому, теленок сосет дак #никто# не хлебает.",нихто,yes,1.0,1502675.0
110,2613,анс1925,1925,20140622c-ans-1b,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-1500909-1504441.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-1500909-1504441.wav,"А кому, теленок сосет дак #никто# не хлебает.",нихто,yes,1.0,1502675.0
111,48823,анс1925,1925,20140622c-ans-1a,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1069770-1075640.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1069770-1075640.wav,"И всё, вся вина на ней. Она все унесла, и #никто# не судился.",нихто,yes,1.0,1072705.0
112,49098,анс1925,1925,20140622c-ans-1a,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1238240-1244190.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1238240-1244190.wav,"А сами, сами готовили, #никто# не =. Ну столовая - то была, готовили дак.",нихто,yes,1.0,1241215.0
113,49907,анс1925,1925,20140622c-ans-1a,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1730445-1735715.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1730445-1735715.wav,А теперь мне молодые не стали ничего держать скота. #Никто# .,нихто,yes,1.0,1733080.0
114,49922,анс1925,1925,20140622c-ans-1a,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1742225-1745825.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1a-1742225-1745825.wav,"Ни у кого нет, #никто# не держит.",нихто,yes,1.0,1744025.0
115,350024,анс1925,1925,20130705b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705b-ans-244828-247972.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705b-ans-244828-247972.wav,На мою на могилку #никто# не придёт...,нихто,yes,1.0,246400.0
116,357214,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1592068-1593377.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-1592068-1593377.wav,А больше #никто# .,нихто,yes,1.0,1592722.5
117,359099,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2763437-2767441.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2763437-2767441.wav,"Нет, нет, не брали, не воровали, #никто# не воровал...",нихто,yes,1.0,2765439.0
118,359107,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2767841-2771364.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2767841-2771364.wav,"У нас #никто# не воровал, нечего воровать - то!",нихто,yes,1.0,2769602.5
119,359122,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2771444-2775607.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2771444-2775607.wav,"И двери полые оставь, дак #никто# и не пойдёт, чего воровать - то – нечего!",нихто,yes,1.0,2773525.5
120,359122,анс1925,1925,20130705a-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2771444-2775607.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705a-ans-2771444-2775607.wav,"И двери полые оставь, дак #никто# и не пойдёт, чего воровать - то – нечего!",нихто,yes,1.0,2773525.5
121,350032,анс1925,1925,20130705b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20130705b-ans-256845-263697.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130705b-ans-256845-263697.wav,"На могилку #никто# не придёт, < хорони и слой и сырой >...",,yes?,,260271.0
122,281668,анс1925,1925,20140622c-ans-1b,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-1602199-1605845.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140622c-ans-1b-1602199-1605845.wav,"Теперь #никто# не это, уж нигде, нигде ничего этого нет.",никто,,1.0,1604022.0
123,357899,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-1123390-1137695.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-1123390-1137695.wav,"Не знаю, #кто# и писал, дак всё неправильно и посадили неправильно, дак нам дали вот хоть куда, это, дали, книжечку красную дали.",кто,,1.0,1130542.5
124,358006,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-1178339-1189777.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-1178339-1189777.wav,"Да, #кто# на войну уйдут, дак на войну - ту ушли, дак хоть их эдак не = не мучили, не гробили, как наших - то мужиков, отцов - то увезли.",кто,,1.0,1184058.0
125,360330,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-2398884-2404342.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-2398884-2404342.wav,"А зарабливали хорошо мы за день даже... #кто# на дворе робил, хорошо, кто...",кто,,1.0,2401613.0
126,360337,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-2398884-2404342.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-2398884-2404342.wav,"А зарабливали хорошо мы за день даже... кто на дворе робил, хорошо, #кто# ...",кто,,1.0,2401613.0
127,360535,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-2520950-2524533.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-2520950-2524533.wav,"Пашут какие, а #никто# не взял двенадцать соток.",никто,,1.0,2522741.5
128,361542,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-3206248-3207945.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-3206248-3207945.wav,А #кто# ? А мы хозяину.,кто,,1.0,3207096.5
129,362652,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-3909932-3918112.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-3909932-3918112.wav,"Не знаю, #кто# скажет от скота, а кто скажет, от в породе у вас может что было это у кого.",кто,,1.0,3914022.0
130,362658,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-3909932-3918112.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-3909932-3918112.wav,"Не знаю, кто скажет от скота, а #кто# скажет, от в породе у вас может что было это у кого.",кто,,1.0,3914022.0
131,363354,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4190843-4193933.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4190843-4193933.wav,"Да грязно - то, да #никто# - то это не моет!",никто,,1.0,4192388.0
132,363582,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4270229-4276920.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4270229-4276920.wav,"Ну а врач сказал, говорит, #кто# может, дак помойте. А у нас, говорит, нету ме = медсестры, это, медсест =, это,...",кто,,1.0,4273574.5
133,363771,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4343926-4349784.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4343926-4349784.wav,"То пьют, то и курят, то пьют, то курят. А раньше #кто# курил, да пиво, дак - - никто...",кто,,1.0,4346855.0
134,363780,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4343926-4349784.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4343926-4349784.wav,"То пьют, то и курят, то пьют, то курят. А раньше кто курил, да пиво, дак - - #никто# ...",никто,,1.0,4346855.0
135,363841,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4371334-4376551.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4371334-4376551.wav,"Ну вот и, в больнице, а #кто# и дома рожал.",кто,,1.0,4373942.5
136,363861,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4386017-4388008.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4386017-4388008.wav,Дак ведь уж тут и не знаю #кто# .,кто,,1.0,4387012.5
137,363912,анс1925,1925,20140628b-ans,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4413417-4420488.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628b-ans-4413417-4420488.wav,"Там, раньше было много бабок, какие знали. А теперь #никто# не знает.",никто,,1.0,4416952.5
138,259605,анс1925,1925,20160630g-ans-1,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-252057-257174.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-252057-257174.wav,"Да они разве боятся, теперь ничего #никто# не боится, не раньше.",никто,++,1.0,254615.5
139,260085,анс1925,1925,20160630g-ans-1,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-531662-541779.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-531662-541779.wav,"А теперь что уж... Всё, всё по - новому стало. #Кто# когда да кто когда да. Всё.",Кто,+,1.0,536720.5
140,260088,анс1925,1925,20160630g-ans-1,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-531662-541779.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-531662-541779.wav,"А теперь что уж... Всё, всё по - новому стало. Кто когда да #кто# когда да. Всё.",кто,+,1.0,536720.5
141,260119,анс1925,1925,20160630g-ans-1,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-553491-566669.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160630g-ans-1-553491-566669.wav,"Хоть #кто# привези, хоть всякие гадости, - всё равно возьмут да выпьют. Там бутылочку взяла натирать - эку вон, экие пьют гадости!",кто,-,0.0,560080.0
